model_name,batch_size,input_shape,total_parameters,trainable_parameters,model_size_mb,device,execution_time_ms,execution_time_std,timing_cv,peak_memory_mb,gpu_name,tflops_fp32,memory_bandwidth_gbps,sm_count,weight_memory_mb,activation_memory_mb,gpu_utilization_percent,memory_utilization_percent,memory_used_mb,memory_total_mb,flops,compute_memory_ratio,memory_read_write_ratio,num_conv_layers,num_fc_layers,num_bn_layers,avg_conv_kernel_size,max_conv_channels,total_conv_params,max_fc_size,total_fc_params,model_depth
swin_v2_s,128,"(3, 224, 224)",49737442,49737442.0,190.5244827270508,cuda,5472.4228515625,591.0434779067563,0.1080039854262892,4621.5439453125,RTX Baseline,12.74,360.0,28.0,189.73328399658203,4431.810661315918,100.0,10.0,5975.67578125,6144.0,11593638912.0,58.27420171708871,0.5,1,148,0,4.0,96,4704,3072,49691944,431
swin_v2_t,1,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,214.65027618408203,49.25095805947744,0.2294474478896586,8732.77587890625,RTX Baseline,12.74,360.0,28.0,108.15265655517578,8624.623222351074,100.0,1.0,6061.62109375,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,1,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,21.478912353515625,2.601086122105404,0.1210995267904505,2606.08642578125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2497.933769226074,57.0,11.0,6091.94921875,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,2,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,92.2802734375,3.8467510841106,0.0416855189172609,2620.44189453125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2512.289237976074,99.0,7.0,6088.25390625,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,4,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,162.23999786376953,5.214162016059048,0.0321385730071641,2649.15283203125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2541.000175476074,100.0,8.0,6088.94140625,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,8,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,295.3774108886719,5.107886787950422,0.0172927468372261,2707.16845703125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2599.015800476074,100.0,10.0,6084.75390625,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,16,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,570.4616088867188,6.210106169158202,0.0108861070971394,2822.01220703125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2713.859550476074,100.0,8.0,6084.75390625,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,32,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,1120.7423095703125,7.249719212806883,0.0064686762968553,3051.10595703125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,2942.953300476074,100.0,10.0,6088.94140625,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,64,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,2257.407958984375,222.1056961339328,0.0983897018923249,3510.48095703125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,3402.328300476074,100.0,8.0,5995.0078125,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
swin_v2_t,128,"(3, 224, 224)",28351570,28351570.0,108.54825592041016,cuda,5247.2529296875,658.4535559064125,0.125485385349149,4430.23095703125,RTX Baseline,12.74,360.0,28.0,108.15265655517578,4322.078300476074,100.0,8.0,6008.3828125,6144.0,5991416832.0,52.83143783571774,0.5,1,76,0,4.0,96,4704,3072,28324648,227
resnet18,1,,11689512,,44.62872314453125,,2.48745596408844,0.0983800235876702,0.039550458367279,80.8681640625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,36.276214599609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,2,,11689512,,44.62872314453125,,2.4126399755477905,0.0483902933847657,0.0200569889644316,81.9208984375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,37.328948974609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,4,,11689512,,44.62872314453125,,2.99182403087616,0.0190385541676072,0.0063635273882295,84.0263671875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,39.434417724609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,8,,11689512,,44.62872314453125,,4.787856101989746,0.0169703996955628,0.003544467362953,108.1435546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,63.551605224609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,16,,11689512,,44.62872314453125,,7.626575946807861,0.0226126134356019,0.0029649758411048,163.0029296875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,118.41098022460938,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,32,,11689512,,44.62872314453125,,13.988239765167236,0.0323637976059409,0.0023136433280345,268.1904296875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,223.59848022460932,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,64,,11689512,,44.62872314453125,,26.815824508666992,0.0702522030928409,0.0026198039544715,482.5654296875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,437.9734802246094,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,128,,11689512,,44.62872314453125,,51.00526428222656,0.0523965826842208,0.0010272779372981,911.3154296875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,44.59194946289063,866.7234802246094,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet50,1,,25557032,,97.69538116455078,,5.783600091934204,0.1384384729480018,0.0239363840382275,180.33447265625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,82.84213256835938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,2,,25557032,,97.69538116455078,,6.294831991195679,0.2137797629763637,0.0339611546807615,182.24853515625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,84.75619506835938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,4,,25557032,,97.69538116455078,,8.585103988647461,0.3560754061161398,0.0414759572563735,195.52783203125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,98.03549194335938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,8,,25557032,,97.69538116455078,,14.063024044036863,0.0243893628054473,0.0017342900593315,238.63720703125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,141.14486694335938,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,16,,25557032,,97.69538116455078,,24.535840034484863,0.0230208610682468,0.0009382544487962,322.85595703125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,225.36361694335932,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,32,,25557032,,97.69538116455078,,46.30096054077149,0.0484988259017648,0.0010474691093721,490.29345703125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,392.8011169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,64,,25557032,,97.69538116455078,,89.51801681518555,0.0448977555179214,0.0005015499350271,828.16845703125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,730.6761169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
resnet50,128,,25557032,,97.69538116455078,,173.18869018554688,0.0955708324086437,0.0005518306784681,1500.91845703125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,97.49234008789062,1403.4261169433594,,,,,8267485184.0,80.87290010827549,0.5,53,1,53,1.7169811320754718,2048,23454912,1000,2049000,150
mobilenet_v2,1,,3504872,,13.50054931640625,,4.527519941329956,0.1823294412389179,0.040271372310088,177.5234375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,164.15341186523438,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,2,,3504872,,13.50054931640625,,4.589760065078735,0.2066511168764931,0.0450243833885298,188.05078125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,174.68075561523438,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,4,,3504872,,13.50054931640625,,4.638831853866577,0.1832638126900662,0.0395064573202421,209.10546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,195.7354431152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,8,,3504872,,13.50054931640625,,5.047775983810425,0.0251151763542223,0.0049754934509372,251.21484375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,237.8448181152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,16,,3504872,,13.50054931640625,,8.983935832977295,0.0119752805916087,0.0013329659531091,335.43359375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,322.0635681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,32,,3504872,,13.50054931640625,,16.5939998626709,0.016099880001776,0.0009702229802365,503.87109375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,490.5010681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,64,,3504872,,13.50054931640625,,32.26968002319336,0.0133733704064301,0.0004144252560423,840.74609375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,827.3760681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
mobilenet_v2,128,,3504872,,13.50054931640625,,62.004560470581055,0.0544467830009156,0.0008781093291657,1514.49609375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,13.370025634765623,1501.1260681152344,,,,,654973440.0,46.71878459470132,0.5,52,1,52,1.6923076923076923,1280,2189760,1000,1281000,212
densenet121,1,,7978856,,30.756935119628903,,13.441215991973875,0.2951978110672069,0.021962135808361,208.80810546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,178.37118530273438,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,2,,7978856,,30.756935119628903,,12.644079685211182,0.3177512640527091,0.0251304382713775,218.896484375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,188.4595642089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,4,,7978856,,30.756935119628903,,12.534192085266112,0.3297658132690712,0.0263092994745469,238.43310546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,207.9961853027344,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,8,,7978856,,30.756935119628903,,16.88319969177246,0.0107456847897237,0.0006364720541879,280.412109375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,249.9751892089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,16,,7978856,,30.756935119628903,,31.13004779815674,0.0359796307807594,0.0011557846301069,360.185546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,329.7486267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,32,,7978856,,30.756935119628903,,51.91454315185547,0.063166451810806,0.0012167390479546,522.498046875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,492.0611267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,64,,7978856,,30.756935119628903,,98.35758590698242,0.0380819899827149,0.0003871789819886,848.123046875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,817.6861267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
densenet121,128,,7978856,,30.756935119628903,,189.317985534668,0.0882712296774374,0.0004662590795463,1497.373046875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,30.436920166015625,1466.9361267089844,,,,,5794014208.0,181.5427615186939,0.5,120,1,121,2.0166666666666666,512,6870208,1000,1025000,432
vgg16,1,,138357544,,527.7921447753906,,4.782879829406738,0.0222054460869589,0.0046426937063711,754.28662109375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,226.49447631835932,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,2,,138357544,,527.7921447753906,,8.073247909545898,0.0238387731977014,0.0029528107475259,776.1875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,248.39535522460932,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,4,,138357544,,527.7921447753906,,12.965263843536375,0.0245265543597583,0.0018917127066483,826.3359375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,298.5437927246094,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,8,,138357544,,527.7921447753906,,23.967920303344727,0.0392649884577996,0.0016382309336485,926.6328125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,398.8406677246094,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,16,,138357544,,527.7921447753906,,39.587039947509766,0.026460161822209,0.000668404656085,1374.08544921875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,846.2933044433594,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,32,,138357544,,527.7921447753906,,76.12031936645508,0.0358509099828833,0.00047097687294,1528.4140625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,1000.6219177246094,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,64,,138357544,,527.7921447753906,,146.43392181396484,0.190681523757793,0.0013021677040019,2330.7890625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,1802.9969177246087,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
vgg16,128,,138357544,,527.7921447753906,,280.0365295410156,0.8489085427290053,0.0030314207368493,3935.5390625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,527.7921447753906,3407.7469177246094,,,,,30940628992.0,55.90701471254795,0.5,13,3,0,3.0,512,14714688,4096,123642856,41
efficientnet_b0,1,,5288548,,20.334861755371094,,7.054319858551025,0.2125931406026933,0.0301365893289993,756.5859375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,736.4117279052734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,2,,5288548,,20.334861755371094,,7.205919981002808,0.6020034865820373,0.0835429047346591,767.74609375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,747.5718841552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,4,,5288548,,20.334861755371094,,7.351199865341186,0.5784211553383714,0.0786839109064057,788.16796875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,767.9937591552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,8,,5288548,,20.334861755371094,,7.29315185546875,0.2665602996790761,0.0365493966017788,830.27734375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,810.1031341552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,16,,5288548,,20.334861755371094,,12.40511989593506,0.0133476407176787,0.0010759783725247,914.49609375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,894.3218841552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,32,,5288548,,20.334861755371094,,23.13697624206543,0.0170537280914115,0.0007370767861907,1082.93359375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,1062.7593841552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,64,,5288548,,20.334861755371094,,43.68711853027344,0.0147733769682308,0.0003381632267107,1419.80859375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,1399.6343841552734,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
efficientnet_b0,128,,5288548,,20.334861755371094,,82.53433609008789,0.0328612589927501,0.0003981525816901,2093.55859375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,20.17420959472656,2073.384384155273,,,,,830290048.0,39.24943330381042,0.5,81,1,49,1.6419753086419753,1280,3965532,1000,1281000,336
shufflenet_v2_x1_0,1,,2278604,,8.75433349609375,,5.466800212860107,0.3966342175359342,0.0725532673629334,758.609375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,749.9171905517578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,2,,2278604,,8.75433349609375,,5.809184074401856,0.1760601223481223,0.0303072032255998,761.48046875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,752.7882843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,4,,2278604,,8.75433349609375,,5.905936002731323,0.1681640576659825,0.0284737351640346,766.76171875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,758.0695343017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,8,,2278604,,8.75433349609375,,6.041359901428223,0.1784254263396593,0.0295339839409243,778.07421875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,769.3820343017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,16,,2278604,,8.75433349609375,,6.22760009765625,0.2440145696084954,0.0391827615362051,801.04296875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,792.3507843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,32,,2278604,,8.75433349609375,,7.472880125045776,0.0318498476085367,0.0042620578774612,846.98046875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,838.2882843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,64,,2278604,,8.75433349609375,,14.2118239402771,0.0353078528350904,0.0024843998195433,938.85546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,930.1632843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
shufflenet_v2_x1_0,128,,2278604,,8.75433349609375,,27.267552375793457,0.0222370689523553,0.0008155139355771,1122.60546875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,8.692184448242188,1113.9132843017578,,,,,305417584.0,33.50928726536072,0.5,56,1,56,1.7142857142857142,1024,1237424,1000,1025000,204
squeezenet1_0,1,,1248424,,4.762359619140625,,1.8075039982795715,0.0640949856625915,0.0354604945206972,768.71533203125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,763.9529724121094,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,2,,1248424,,4.762359619140625,,1.8988800048828125,0.1343003381416916,0.0707260794392607,776.763671875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,772.0013122558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,4,,1248424,,4.762359619140625,,2.661903977394104,0.0082211598510252,0.0030884509425411,792.427734375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,787.6653747558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,8,,1248424,,4.762359619140625,,4.874303817749023,0.0134094762169276,0.0027510546563281,824.9033203125,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,820.1409606933594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,16,,1248424,,4.762359619140625,,9.068288326263428,0.0101095528877804,0.0011148248184154,912.568359375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,907.8059997558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,32,,1248424,,4.762359619140625,,17.27731227874756,0.0383726040860187,0.0022209822607072,1064.701171875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,1059.9388122558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,64,,1248424,,4.762359619140625,,33.47566223144531,0.028711901517987,0.0008576948028277,1280.115234375,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,1275.3528747558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
squeezenet1_0,128,,1248424,,4.762359619140625,,65.10380554199219,0.0496694254464682,0.0007629266067045,1800.357421875,Tesla P100-PCIE-16GB,9.5,732.0,56.0,4.762359619140625,1795.5950622558594,,,,,1638189152.0,328.0514376525924,0.5,26,0,0,1.8461538461538465,1000,1248424,0,0,67
convnext_tiny,1,,28589128,,109.05886840820312,,5.0198400020599365,0.0946378662359355,0.018852765462295,882.20166015625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,773.1427917480469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,2,,28589128,,109.05886840820312,,7.385616064071655,0.2218205565631296,0.0300341304785896,894.26025390625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,785.2013854980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,4,,28589128,,109.05886840820312,,11.54630422592163,0.0234917909492349,0.0020345723174746,918.26025390625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,809.2013854980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,8,,28589128,,109.05886840820312,,21.392032623291016,0.052765789454589,0.0024666094326479,966.49462890625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,857.4357604980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,16,,28589128,,109.05886840820312,,39.75491142272949,0.055655323581526,0.0013999609504426,1062.53369140625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,953.4748229980468,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,32,,28589128,,109.05886840820312,,76.50885009765625,0.1441802505443025,0.0018844911452516,1255.47119140625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,1146.4123229980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,64,,28589128,,109.05886840820312,,150.4145278930664,0.1186833050304386,0.0007890415021215,1641.34619140625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,1532.2873229980469,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
convnext_tiny,128,,28589128,,109.05886840820312,,295.9195098876953,0.4606569714268511,0.0015566968585481,2413.09619140625,Tesla P100-PCIE-16GB,9.5,732.0,56.0,109.05886840820312,2304.037322998047,,,,,8928299520.0,78.07425536028941,0.5,22,37,0,6.181818181818182,768,1885536,3072,26680648,202
resnet18,1,,11689512,,44.62872314453125,,3.912400007247925,0.2526871647348802,0.0645862294760703,79.8681640625,Tesla T4,8.14,320.0,40.0,44.59194946289063,35.276214599609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,2,,11689512,,44.62872314453125,,2.7176480293273926,0.2775316813253903,0.1021220107343909,81.9208984375,Tesla T4,8.14,320.0,40.0,44.59194946289063,37.328948974609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,4,,11689512,,44.62872314453125,,4.83020806312561,0.0559508756391499,0.0115835332342517,84.0263671875,Tesla T4,8.14,320.0,40.0,44.59194946289063,39.434417724609375,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,8,,11689512,,44.62872314453125,,8.812448024749756,0.0609560619237268,0.006917040729842,108.9716796875,Tesla T4,8.14,320.0,40.0,44.59194946289063,64.37973022460938,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,16,,11689512,,44.62872314453125,,13.810448169708252,0.1315828043625618,0.0095277722153613,168.0029296875,Tesla T4,8.14,320.0,40.0,44.59194946289063,123.41098022460938,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,32,,11689512,,44.62872314453125,,25.583375930786133,0.1281457234113448,0.0050089450177734,282.0029296875,Tesla T4,8.14,320.0,40.0,44.59194946289063,237.41098022460932,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
resnet18,64,,11689512,,44.62872314453125,,48.90812683105469,0.1771167563867652,0.0036214177041571,509.5654296875,Tesla T4,8.14,320.0,40.0,44.59194946289063,464.9734802246094,,,,,3648067584.0,78.02010006919022,0.5,20,1,20,2.9,512,11166912,1000,513000,67
